公司代號,公司名稱,營業收入(百萬元),毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入),合計：共 899 家
1101,台泥,89657.35,27.51,23.40,25.40,19.00,
1102,亞泥,60908.07,24.51,20.29,25.04,19.54,
1103,嘉泥,1495.21,14.68,-2.58,49.77,65.25,
1104,環球水泥,3436.44,11.79,3.26,23.69,21.91,
1108,幸福水泥,2460.42,2.83,-3.02,-3.37,-2.05,
1109,信大水泥,4717.02,30.55,23.97,23.87,16.20,
1110,東泥,1176.16,8.00,1.52,7.79,7.72,
1201,味全公司,14509.56,31.50,3.14,6.96,6.25,
1203,味王公司,4559.80,32.56,15.50,16.94,11.95,
1210,大成長城,53361.44,14.20,3.15,4.23,3.45,
1213,大飲,501.65,8.78,-0.26,-0.14,-0.31,
1215,卜蜂企業,15807.06,12.97,5.60,5.69,4.24,
1216,統一,330258.56,34.10,6.80,8.93,6.85,
1217,愛之味,3538.84,32.84,3.83,2.05,2.19,
1218,泰山企業,6110.59,18.61,2.35,7.34,6.97,
1219,福壽實業,8713.85,6.83,-0.88,-1.09,-1.01,
1220,台榮,1945.15,12.68,4.13,5.25,4.48,
1225,福懋油,8344.87,7.70,2.67,3.09,2.47,
1227,佳格,19494.27,30.71,11.22,13.73,11.18,
1229,聯華實業,3766.02,16.29,5.53,51.21,51.20,
1231,聯華食品,5993.55,21.40,7.06,7.66,6.14,
1232,大統益,12555.94,10.41,6.10,6.34,5.09,
1233,天仁,1649.46,57.44,8.42,10.68,8.59,
1234,黑松,7003.70,26.75,2.71,9.22,8.21,
1235,興泰,50.03,54.21,24.73,304.43,305.44,
1236,宏亞食品,1410.72,24.00,-3.03,-2.45,-2.56,
1256,鮮活果汁-KY,2661.94,35.48,19.67,20.07,14.43,
1262,綠悅-KY,2967.24,1.04,-8.74,-10.56,-9.12,
1301,台塑,174017.58,16.84,11.86,31.03,27.13,
1303,南亞塑膠,255361.90,15.81,10.02,21.83,18.88,
1304,台聚,45648.48,10.80,4.70,5.78,4.43,
1305,華夏,11298.55,20.40,12.86,13.52,11.06,
1307,三芳化工,7067.38,20.19,3.74,4.22,3.35,
1308,亞聚,4488.95,4.06,0.59,6.41,5.87,
1309,台達化工,16585.57,6.32,2.88,3.14,2.31,
1310,台苯,11981.85,15.35,12.26,12.30,9.47,
1312,國喬石化,19019.41,18.13,12.78,19.54,15.11,
1313,聯成,44029.80,6.29,2.67,2.44,1.97,
1314,中石化,29910.76,14.85,10.10,13.40,13.27,
1315,達新工業,1901.70,15.52,0.06,14.75,14.76,
1316,上曜,1380.66,31.51,12.82,22.41,22.55,
1319,東陽,17445.98,22.56,7.97,10.30,8.32,
1321,大洋,3543.82,4.03,-3.32,0.65,0.55,
1323,永裕,2785.34,24.04,12.63,13.47,9.53,
1324,地球工業,847.47,16.38,0.20,1.14,0.45,
1325,恒大,663.34,11.37,5.24,8.30,6.81,
1326,台化,306288.82,14.83,11.18,19.72,17.34,
1337,再生-KY,1052.25,-12.50,-42.22,-43.73,-44.48,
1338,廣華-KY,6011.68,24.06,8.85,8.94,6.69,
1339,昭輝,2091.16,24.27,11.21,16.10,13.23,
1340,勝悅-KY,1741.25,20.49,11.56,14.47,11.70,
1341,富林-KY,2134.21,16.44,6.38,5.78,4.14,
1402,遠東新,167195.14,21.11,8.08,11.43,9.72,
1410,南染,387.47,38.78,23.07,26.67,21.80,
1413,宏洲纖維,2717.08,8.03,5.68,5.88,6.54,
1414,東和,744.64,9.50,1.11,4.59,4.94,
1416,廣豐,212.64,90.16,-19.39,32.88,22.89,
1417,嘉裕,1072.83,15.21,-28.38,-12.34,-13.91,
1418,東華,574.60,-10.89,-23.20,-26.65,-26.69,
1419,新紡,1132.30,23.20,-5.09,22.46,21.99,
1423,利華羊毛,594.75,10.51,5.94,16.58,15.23,
1432,大魯閣實業,811.46,68.75,-19.15,-17.80,-17.96,
1434,福懋興業,33804.38,12.53,6.27,17.32,14.87,
1435,中福國際,23.31,94.23,-25.30,-13.38,-13.38,
1436,華友聯,1664.09,27.46,18.64,15.91,14.02,
1437,勤益投控,434.71,73.08,54.80,59.56,49.08,
1438,裕豐,0.01,-422.22,-70777.78,-44711.11,-44711.11,
1439,中和羊毛,208.22,3.78,-20.09,-21.56,-20.77,
1440,南紡,18818.21,13.38,4.70,7.27,5.97,
1441,大東紡織,1205.67,0.81,-13.29,94.13,87.96,
1442,名軒,861.49,33.03,19.37,19.81,17.58,
1443,立益紡織,914.99,0.07,-18.72,-59.47,-60.78,
1444,力麗,9393.30,8.26,2.57,5.48,4.50,
1445,大宇紡織,1192.41,4.98,-2.93,-2.28,-1.52,
1446,宏和,341.78,4.92,-17.36,-10.13,-11.09,
1447,力鵬,14013.23,4.89,1.00,3.87,3.47,
1449,佳和實業,1810.16,3.63,-11.64,-6.29,-6.21,
1451,年興紡織,6436.11,10.30,3.45,6.16,4.30,
1452,宏益,1610.68,15.33,9.47,12.26,10.24,
1453,大將,27.62,-1.89,-104.31,1292.52,1290.89,
1454,台富,1458.40,8.52,0.82,1.48,1.82,
1455,集盛,12015.87,4.78,1.46,3.19,2.82,
1456,怡華,358.16,21.97,6.60,-4.69,-6.02,
1457,宜進,4198.02,12.37,6.91,15.91,14.63,
1459,聯發紡織,2652.46,1.93,-3.06,4.50,4.07,
1460,宏遠,6754.45,17.84,2.37,3.16,2.16,
1463,強盛染整,804.51,37.70,25.22,34.52,33.77,
1464,得力實業,6557.10,15.75,3.11,3.44,2.75,
1465,偉全實業,1314.81,9.40,-2.91,-1.06,-1.39,
1466,聚隆,3155.47,3.78,-1.92,-2.29,-2.16,
1467,南緯實業,5402.07,17.21,-1.14,-1.00,-2.26,
1468,昶和纖維,692.26,16.66,-2.31,6.04,6.04,
1470,大統新創,563.49,21.35,5.80,6.97,5.57,
1471,首利,910.25,-6.39,-28.28,-18.85,-18.52,
1472,三洋紡,475.37,-1.06,-12.70,-13.09,-12.68,
1473,台南企業,6677.88,12.26,-0.60,-0.01,-0.53,
1474,弘裕,2718.60,12.14,3.37,3.05,2.58,
1475,本盟光電,43.22,-87.96,-124.92,-117.73,-117.99,
1476,儒鴻,20024.73,28.34,18.98,19.64,15.67,
1477,聚陽實業,17825.89,19.40,8.17,8.16,6.34,
1503,士電,18375.57,20.01,7.48,9.57,6.56,
1504,東元電機,37109.84,24.11,7.19,8.96,7.29,
1506,正道,918.09,10.62,-8.97,-0.96,-0.53,
1507,永大機電,11381.18,23.68,7.36,7.70,5.51,
1512,瑞利,2242.39,7.40,-2.64,-4.67,-4.69,
1513,中興電,8977.57,16.39,4.75,5.96,5.02,
1514,亞力電機,2957.31,15.58,3.79,5.34,4.70,
1515,力山,3530.16,17.74,3.18,5.77,4.37,
1516,川飛,768.19,3.21,2.01,2.31,2.31,
1517,利奇機械,2202.49,9.37,-4.11,6.88,4.56,
1519,華城電機,4187.75,7.75,-3.18,-2.60,-2.49,
1521,大億,4437.45,14.71,5.20,7.03,5.56,
1522,堤維西,12297.87,22.17,4.17,4.39,3.99,
1524,耿鼎企業,1803.20,20.58,9.49,10.07,7.87,
1525,江申工業,930.60,9.68,1.76,39.48,31.95,
1526,日馳,908.21,26.64,12.14,14.55,11.08,
1527,鑽全,2855.49,29.66,19.82,32.12,26.49,
1528,恩德,3790.41,27.85,2.58,2.19,1.66,
1529,樂士,165.75,26.93,12.48,16.42,16.30,
1530,亞崴機電,3617.11,19.98,8.51,9.97,6.59,
1531,高林股,1990.34,20.45,7.48,10.64,4.94,
1532,勤美,13141.23,26.95,13.06,12.81,12.89,
1533,車王電,2001.47,32.62,5.39,10.79,6.70,
1535,中宇,7597.19,4.84,0.54,1.25,0.76,
1536,和大工業,5450.94,32.07,19.27,20.81,18.00,
1537,廣隆光電,6379.16,21.17,15.00,16.24,12.31,
1538,正峰新,318.56,13.69,-23.44,-21.74,-21.74,
1539,巨庭機械,2089.01,9.96,5.38,6.34,4.81,
1540,喬福機械,418.33,28.46,16.33,26.61,23.34,
1541,錩泰,2712.29,12.79,3.85,4.96,3.96,
1558,伸興,5246.08,25.34,16.59,20.30,14.97,
1560,中砂,3800.98,30.32,15.88,16.51,12.88,
1568,倉佑,2014.19,14.47,5.02,5.85,4.70,
1582,信錦,6589.58,22.01,12.46,15.35,9.99,
1583,程泰,6360.38,24.57,10.69,12.64,8.69,
1587,吉茂,1036.42,20.59,0.84,0.37,-0.11,
1589,永冠-KY,4493.09,12.57,-4.81,-4.03,-4.76,
1590,亞德客-KY,12018.93,48.84,27.91,24.06,17.96,
1592,英瑞-KY,3246.43,25.19,-3.23,-6.50,-6.43,
1598,岱宇國際,3958.90,24.75,-1.52,-0.40,0.09,
1603,華電,1851.58,10.89,6.08,7.96,6.15,
1604,聲寶,5665.61,17.45,3.20,13.20,11.79,
1605,華新,147484.76,9.66,7.08,10.20,7.17,
1608,華榮,6479.92,4.15,2.18,-5.68,-5.98,
1609,大亞電線,13976.74,6.73,1.85,3.84,3.43,
1611,中電,1773.11,21.49,-6.56,-6.43,-5.88,
1612,宏泰,2997.18,9.12,4.74,5.42,4.59,
1614,三洋電,3998.19,19.22,5.29,5.31,4.33,
1615,大山,2569.37,10.47,6.89,7.30,6.02,
1616,億泰,2320.48,7.27,0.94,1.10,0.81,
1617,榮星電線,2726.34,13.13,5.28,7.53,6.26,
1618,合機公司,1758.34,6.96,2.79,4.04,3.42,
1626,艾美特-KY,8552.35,15.82,-0.83,-0.71,-1.49,
1701,中化,5877.13,37.29,5.04,6.42,5.46,
1702,南僑投控,13484.67,32.71,8.39,7.26,5.25,
1707,葡萄王,6516.11,79.87,24.67,25.53,19.82,
1708,東鹼,3304.69,28.08,14.99,12.72,9.07,
1709,和益化工,7670.25,14.75,7.12,7.62,5.85,
1710,東聯,24293.64,15.45,12.44,12.06,8.99,
1711,永光化學,7392.71,22.38,5.74,5.69,4.67,
1712,興農,14003.78,27.28,5.73,5.20,4.21,
1713,國化,513.87,12.23,4.09,19.93,19.47,
1714,和桐化學,22277.16,7.35,2.30,1.89,1.21,
1717,長興材料,32853.82,17.10,4.63,4.90,3.97,
1720,生達化學,2574.31,43.56,10.69,14.53,12.15,
1721,三晃,2599.99,7.66,-0.62,0.12,0.26,
1722,台肥,9078.07,22.70,11.94,22.02,18.11,
1723,中碳,6348.39,25.90,21.13,22.46,18.23,
1724,台硝,1472.82,11.67,3.21,3.84,3.71,
1725,元禎,7465.95,4.45,2.31,3.10,2.55,
1726,永記造漆,6011.95,23.88,9.88,11.78,10.08,
1727,中華化學,1993.30,13.12,4.68,5.42,3.99,
1730,花仙子,1938.91,44.06,12.25,14.36,11.04,
1731,美吾華,846.20,58.70,14.42,13.23,10.04,
1732,毛寶,436.15,43.50,0.40,0.26,0.04,
1733,五鼎,1523.67,28.27,11.73,12.39,8.66,
1734,杏輝藥品,1617.37,36.48,-5.29,-4.29,-5.65,
1735,日勝化,2741.37,11.92,2.06,1.38,0.15,
1736,喬山健康,14409.12,47.63,-2.66,-0.75,-1.04,
1737,臺鹽,2267.29,39.99,15.10,19.70,17.14,
1760,寶齡富錦,943.31,55.50,12.98,13.30,7.14,
1762,中化合成,787.28,32.58,2.87,30.78,30.29,
1773,勝一化工,5992.78,25.45,13.38,14.66,11.70,
1776,展宇,1450.50,10.72,-1.05,-0.93,-1.09,
1783,和康生技,333.63,41.48,13.49,14.94,14.89,
1786,科妍,227.95,65.51,22.33,26.76,24.28,
1789,台灣神隆,2664.60,41.17,15.17,13.44,13.11,
1802,台玻,34895.17,17.01,6.17,4.15,3.05,
1805,寶徠,66.22,15.58,-103.38,-105.40,-105.40,
1806,冠軍,3764.45,23.40,-7.05,-10.12,-10.67,
1808,潤隆,11958.09,26.17,19.97,18.96,16.71,
1809,中釉,1898.12,19.92,0.02,0.52,0.09,
1810,和成,3911.95,24.31,-0.74,-0.70,-0.94,
1817,凱撒衛浴,1675.43,32.53,15.05,15.44,10.40,
1902,台紙,2265.15,19.87,8.25,23.40,18.54,
1903,士紙,146.42,15.77,-96.95,-89.87,-89.87,
1904,正隆,30998.28,20.22,6.64,14.44,12.21,
1905,華紙,18034.07,9.09,2.44,2.65,2.17,
1906,寶隆國際,1544.80,2.34,0.83,29.58,28.10,
1907,永豐餘,56844.74,15.26,3.31,4.35,3.06,
1909,榮成紙業,39516.90,14.14,5.61,3.84,2.40,
2002,中鋼,296445.69,12.26,8.44,7.96,7.16,
2006,東和鋼鐵,29883.59,8.42,3.47,3.40,2.64,
2007,燁興公司,6798.72,5.23,2.47,0.63,0.46,
2008,高興昌,1046.94,-2.70,-12.59,-9.42,-16.11,
2009,第一伸銅,2344.63,1.77,-0.03,4.06,4.36,
2010,春源鋼鐵,13870.33,5.89,1.42,2.13,1.76,
2012,春雨,7204.59,16.60,6.48,6.06,5.47,
2013,中鋼構,14669.60,1.76,0.07,0.44,0.60,
2014,中鴻,36380.19,9.37,6.42,6.77,6.77,
2015,豐興鋼鐵,22789.14,13.50,10.80,11.52,9.31,
2017,官田鋼,3755.25,11.62,3.00,2.66,2.56,
2020,美亞鋼管,3551.27,9.84,4.69,9.90,8.99,
2022,聚亨,8114.74,6.46,0.69,1.38,1.26,
2023,燁輝,57757.57,7.03,2.37,1.80,1.54,
2024,志聯工業,1130.44,13.63,8.29,7.74,6.07,
2025,千興,2421.99,1.20,-0.36,-17.70,-17.85,
2027,大成鋼,64608.69,21.00,11.23,11.06,8.12,
2028,威致鋼鐵,8372.35,6.58,5.04,4.71,4.80,
2029,盛餘,8888.35,6.42,1.45,1.64,1.12,
2030,彰源,10356.18,14.03,7.77,6.43,4.44,
2031,新光鋼,6924.36,13.75,9.55,22.79,20.45,
2032,新鋼工業,2352.24,4.50,1.34,0.98,0.78,
2033,佳大世界,621.70,12.55,2.12,2.61,2.05,
2034,允強,14989.33,11.06,6.68,6.85,5.46,
2038,海光企業,5826.34,-0.44,-2.35,-1.56,-0.88,
2049,上銀科技,22685.00,40.74,24.47,24.37,18.97,
2059,川湖,3255.00,52.63,39.43,49.20,39.61,
2062,橋椿,5094.93,12.28,0.99,2.82,2.08,
2069,運錩,6522.80,7.22,2.44,17.26,14.68,
2101,南港輪胎,7994.02,16.09,4.68,4.03,2.34,
2102,泰豐輪胎,3925.52,7.92,-17.09,-18.09,-17.10,
2103,台橡,22745.85,11.94,4.85,5.46,3.88,
2104,國際中橡,18149.16,27.83,20.58,20.70,15.54,
2105,正新,83440.04,22.80,7.69,5.93,3.66,
2106,建大,24046.33,17.75,1.96,4.07,2.52,
2107,厚生,1022.04,23.91,8.35,22.37,18.79,
2108,南帝化工,10296.90,23.06,13.86,15.46,11.75,
2109,華豐橡膠,3963.58,17.99,1.40,-3.07,-4.74,
2114,鑫永銓,1374.35,34.68,26.42,27.08,22.05,
2115,六暉-KY,1942.44,20.47,9.00,9.81,6.80,
2201,裕隆汽車,65658.69,22.36,3.38,6.65,4.49,
2204,中華汽車,27121.11,19.61,5.85,12.99,11.54,
2206,三陽工業,24473.84,17.95,1.68,8.45,6.98,
2208,台船公司,9711.52,-22.93,-26.75,-26.03,-23.57,
2227,裕隆日產,22931.71,18.38,4.62,25.10,19.00,
2228,劍麟,3160.87,26.83,12.54,16.64,12.19,
2231,為升,3059.26,47.33,30.72,31.94,26.06,
2236,百達-KY,1636.84,25.91,8.57,8.13,5.93,
2239,英利-KY,16071.98,19.86,10.62,9.25,7.38,
2243,宏旭-KY,1737.64,12.44,3.84,1.69,1.33,
2301,光寶科技,156639.64,12.98,3.59,5.00,3.48,
2302,麗正,389.74,31.64,2.46,5.35,5.35,
2303,聯電,115735.37,15.76,5.52,4.12,4.88,
2305,全友電腦,431.51,33.85,-23.47,-2.50,-4.33,
2308,台達電,172383.93,26.27,7.10,9.00,7.27,
2312,金寶電子,97001.37,6.27,1.16,1.08,0.70,
2313,華通,36222.52,14.52,9.88,9.02,5.42,
2314,台揚科技,5803.29,12.54,0.56,0.93,0.54,
2316,楠梓電,4027.16,5.57,-2.55,6.67,3.67,
2317,鴻海,3483904.83,5.89,2.06,2.73,1.89,
2321,東訊,1848.07,9.34,-4.79,-2.28,-2.32,
2323,中環,6489.60,3.73,-10.32,-9.51,-10.66,
2324,仁寶電腦,687404.39,3.17,0.96,1.34,1.13,
2327,國巨,60937.02,64.42,53.10,56.97,48.26,
2328,廣宇,19847.97,8.94,4.81,6.97,5.34,
2329,華泰電子,10981.67,1.53,-4.38,-4.11,-1.57,
2330,台積電,741703.36,48.50,37.28,38.62,33.87,
2331,精英,23601.45,7.63,-1.28,-0.32,-0.23,
2332,友訊科技,14779.06,28.80,1.29,0.63,-0.09,
2337,旺宏,27971.71,40.72,21.08,21.97,21.90,
2338,光罩,2166.48,21.34,10.47,10.70,8.76,
2340,光磊,4104.04,30.59,13.64,14.12,11.84,
2342,茂矽,1384.72,19.93,8.61,11.13,10.99,
2344,華邦電,39322.06,38.35,17.03,18.34,17.26,
2345,智邦科技,30065.31,18.81,8.11,8.83,7.16,
2347,聯強國際,284473.31,3.69,1.46,2.18,1.92,
2348,海悅,793.23,62.96,43.62,44.87,44.71,
2349,錸德科技,7079.07,6.32,-8.53,-8.02,-9.87,
2351,順德,7850.41,18.92,10.89,11.12,8.61,
2352,佳世達,113395.69,12.48,2.92,3.83,2.91,
2353,宏碁,178605.40,10.68,1.48,1.90,1.35,
2354,鴻準,110452.11,7.97,4.50,6.36,4.90,
2355,敬鵬,15758.55,10.71,4.89,1.62,0.00,
2356,英業達,372782.00,4.93,1.67,1.80,1.14,
2357,華碩,292112.75,13.62,3.00,3.61,2.70,
2358,廷鑫,1481.42,8.37,3.31,2.20,2.96,
2359,所羅門,3063.02,19.33,3.80,7.08,6.19,
2360,致茂電子,13006.96,44.23,19.48,21.08,15.88,
2362,藍天,15728.53,25.98,7.94,13.94,9.05,
2363,矽統科技,179.51,27.10,-155.60,-24.93,-24.94,
2364,倫飛電腦,699.49,25.48,-3.81,-10.74,-10.73,
2365,昆盈企業,1480.18,21.63,-2.76,8.01,7.16,
2367,燿華,14313.52,13.16,3.51,2.86,2.54,
2368,金像電,15534.24,14.40,3.67,1.73,1.30,
2369,菱生,4036.74,5.36,-4.23,-3.35,-2.58,
2371,大同,48307.88,4.14,-15.61,-25.17,-24.55,
2373,震旦行,10569.39,43.34,9.85,14.03,11.50,
2374,佳能,5746.88,8.71,-9.06,-6.18,-5.68,
